"","country","date","searches"
"5887","Philippines",2014-04-06,0.055
"5888","Singapore",2014-04-06,0.12
"5889","Thailand",2014-04-06,0.076
"5890","Venezuela",2014-04-06,0.276
"5891","Argentina",2014-04-13,0.067
"5892","Bolivia",2014-04-13,0.03
"5893","Brazil",2014-04-13,0.425
"5894","India",2014-04-13,0.021
"5895","Indonesia",2014-04-13,0.097
"5896","Mexico",2014-04-13,0.089
"5897","Philippines",2014-04-13,0.052
"5898","Singapore",2014-04-13,0.109
"5899","Thailand",2014-04-13,0.075
"5900","Venezuela",2014-04-13,0.238
"5901","Argentina",2014-04-20,0.111
"5902","Bolivia",2014-04-20,0.028
"5903","Brazil",2014-04-20,0.458
"5904","India",2014-04-20,0.026
"5905","Indonesia",2014-04-20,0.098
"5906","Mexico",2014-04-20,0.112
"5907","Philippines",2014-04-20,0.046
"5908","Singapore",2014-04-20,0.117
"5909","Thailand",2014-04-20,0.088
"5910","Venezuela",2014-04-20,0.249
"5911","Argentina",2014-04-27,0.084
"5912","Bolivia",2014-04-27,0.025
"5913","Brazil",2014-04-27,0.439
"5914","India",2014-04-27,0.022
"5915","Indonesia",2014-04-27,0.092
"5916","Mexico",2014-04-27,0.11
"5917","Philippines",2014-04-27,0.046
"5918","Singapore",2014-04-27,0.118
"5919","Thailand",2014-04-27,0.084
"5920","Venezuela",2014-04-27,0.265
"5921","Argentina",2014-05-04,0.08
"5922","Bolivia",2014-05-04,0.024
"5923","Brazil",2014-05-04,0.417
"5924","India",2014-05-04,0.024
"5925","Indonesia",2014-05-04,0.097
"5926","Mexico",2014-05-04,0.095
"5927","Philippines",2014-05-04,0.047
"5928","Singapore",2014-05-04,0.115
"5929","Thailand",2014-05-04,0.084
"5930","Venezuela",2014-05-04,0.249
"5931","Argentina",2014-05-11,0.058
"5932","Bolivia",2014-05-11,0.026
"5933","Brazil",2014-05-11,0.34
"5934","India",2014-05-11,0.024
"5935","Indonesia",2014-05-11,0.096
"5936","Mexico",2014-05-11,0.114
"5937","Philippines",2014-05-11,0.056
"5938","Singapore",2014-05-11,0.108
"5939","Thailand",2014-05-11,0.102
"5940","Venezuela",2014-05-11,0.251
"5941","Argentina",2014-05-18,0.055
"5942","Bolivia",2014-05-18,0.023
"5943","Brazil",2014-05-18,0.285
"5944","India",2014-05-18,0.025
"5945","Indonesia",2014-05-18,0.096
"5946","Mexico",2014-05-18,0.115
"5947","Philippines",2014-05-18,0.066
"5948","Singapore",2014-05-18,0.113
"5949","Thailand",2014-05-18,0.127
"5950","Venezuela",2014-05-18,0.315
"5951","Argentina",2014-05-25,0.051
"5952","Bolivia",2014-05-25,0.015
"5953","Brazil",2014-05-25,0.208
"5954","India",2014-05-25,0.026
"5955","Indonesia",2014-05-25,0.089
"5956","Mexico",2014-05-25,0.118
"5957","Philippines",2014-05-25,0.06
"5958","Singapore",2014-05-25,0.119
"5959","Thailand",2014-05-25,0.131
"5960","Venezuela",2014-05-25,0.371
"5961","Argentina",2014-06-01,0.048
"5962","Bolivia",2014-06-01,0.014
"5963","Brazil",2014-06-01,0.172
"5964","India",2014-06-01,0.024
"5965","Indonesia",2014-06-01,0.093
"5966","Mexico",2014-06-01,0.131
"5967","Philippines",2014-06-01,0.053
"5968","Singapore",2014-06-01,0.119
"5969","Thailand",2014-06-01,0.174
"5970","Venezuela",2014-06-01,0.339
"5971","Argentina",2014-06-08,0.036
"5972","Bolivia",2014-06-08,0.011
"5973","Brazil",2014-06-08,0.146
"5974","India",2014-06-08,0.027
"5975","Indonesia",2014-06-08,0.094
"5976","Mexico",2014-06-08,0.142
"5977","Philippines",2014-06-08,0.063
"5978","Singapore",2014-06-08,0.128
"5979","Thailand",2014-06-08,0.205
"5980","Venezuela",2014-06-08,0.297
"5981","Argentina",2014-06-15,0.029
"5982","Bolivia",2014-06-15,0.009
"5983","Brazil",2014-06-15,0.127
"5984","India",2014-06-15,0.034
"5985","Indonesia",2014-06-15,0.09
"5986","Mexico",2014-06-15,0.158
"5987","Philippines",2014-06-15,0.064
"5988","Singapore",2014-06-15,0.135
"5989","Thailand",2014-06-15,0.273
"5990","Venezuela",2014-06-15,0.316
"5991","Argentina",2014-06-22,0.029
"5992","Bolivia",2014-06-22,0.008
"5993","Brazil",2014-06-22,0.112
"5994","India",2014-06-22,0.042
"5995","Indonesia",2014-06-22,0.084
"5996","Mexico",2014-06-22,0.169
"5997","Philippines",2014-06-22,0.058
"5998","Singapore",2014-06-22,0.135
"5999","Thailand",2014-06-22,0.271
"6000","Venezuela",2014-06-22,0.32
"6001","Argentina",2014-06-29,0.029
"6002","Bolivia",2014-06-29,0.007
"6003","Brazil",2014-06-29,0.092
"6004","India",2014-06-29,0.05
"6005","Indonesia",2014-06-29,0.087
"6006","Mexico",2014-06-29,0.175
"6007","Philippines",2014-06-29,0.074
"6008","Singapore",2014-06-29,0.142
"6009","Thailand",2014-06-29,0.271
"6010","Venezuela",2014-06-29,0.33
"6011","Argentina",2014-07-06,0.019
"6012","Bolivia",2014-07-06,0.006
"6013","Brazil",2014-07-06,0.081
"6014","India",2014-07-06,0.058
"6015","Indonesia",2014-07-06,0.082
"6016","Mexico",2014-07-06,0.194
"6017","Philippines",2014-07-06,0.091
"6018","Singapore",2014-07-06,0.155
"6019","Thailand",2014-07-06,0.261
"6020","Venezuela",2014-07-06,0.343
"6021","Argentina",2014-07-13,0.024
"6022","Bolivia",2014-07-13,0
"6023","Brazil",2014-07-13,0.073
"6024","India",2014-07-13,0.069
"6025","Indonesia",2014-07-13,0.084
"6026","Mexico",2014-07-13,0.199
"6027","Philippines",2014-07-13,0.106
"6028","Singapore",2014-07-13,0.16
"6029","Thailand",2014-07-13,0.306
"6030","Venezuela",2014-07-13,0.346
"6031","Argentina",2014-07-20,0.019
"6032","Bolivia",2014-07-20,0
"6033","Brazil",2014-07-20,0.063
"6034","India",2014-07-20,0.083
"6035","Indonesia",2014-07-20,0.08
"6036","Mexico",2014-07-20,0.2
"6037","Philippines",2014-07-20,0.101
"6038","Singapore",2014-07-20,0.246
"6039","Thailand",2014-07-20,0.296
"6040","Venezuela",2014-07-20,0.381
"6041","Argentina",2014-07-27,0.022
"6042","Bolivia",2014-07-27,0
"6043","Brazil",2014-07-27,0.057
"6044","India",2014-07-27,0.083
"6045","Indonesia",2014-07-27,0.079
"6046","Mexico",2014-07-27,0.184
"6047","Philippines",2014-07-27,0.105
"6048","Singapore",2014-07-27,0.2
"6049","Thailand",2014-07-27,0.252
"6050","Venezuela",2014-07-27,0.392
"6051","Argentina",2014-08-03,0.029
"6052","Bolivia",2014-08-03,0.001
"6053","Brazil",2014-08-03,0.066
"6054","India",2014-08-03,0.095
"6055","Indonesia",2014-08-03,0.091
"6056","Mexico",2014-08-03,0.167
"6057","Philippines",2014-08-03,0.118
"6058","Singapore",2014-08-03,0.205
"6059","Thailand",2014-08-03,0.232
"6060","Venezuela",2014-08-03,0.421
"6061","Argentina",2014-08-10,0.034
"6062","Bolivia",2014-08-10,0.015
"6063","Brazil",2014-08-10,0.059
"6064","India",2014-08-10,0.094
"6065","Indonesia",2014-08-10,0.091
"6066","Mexico",2014-08-10,0.173
"6067","Philippines",2014-08-10,0.112
"6068","Singapore",2014-08-10,0.189
"6069","Thailand",2014-08-10,0.232
"6070","Venezuela",2014-08-10,0.478
"6071","Argentina",2014-08-17,0.048
"6072","Bolivia",2014-08-17,0.012
"6073","Brazil",2014-08-17,0.055
"6074","India",2014-08-17,0.119
"6075","Indonesia",2014-08-17,0.089
"6076","Mexico",2014-08-17,0.181
"6077","Philippines",2014-08-17,0.102
"6078","Singapore",2014-08-17,0.18
"6079","Thailand",2014-08-17,0.24
"6080","Venezuela",2014-08-17,0.528
"6081","Argentina",2014-08-24,0.034
"6082","Bolivia",2014-08-24,0.009
"6083","Brazil",2014-08-24,0.057
"6084","India",2014-08-24,0.114
"6085","Indonesia",2014-08-24,0.088
"6086","Mexico",2014-08-24,0.204
"6087","Philippines",2014-08-24,0.104
"6088","Singapore",2014-08-24,0.146
"6089","Thailand",2014-08-24,0.209
"6090","Venezuela",2014-08-24,0.539
"6091","Argentina",2014-08-31,0.029
"6092","Bolivia",2014-08-31,0.011
"6093","Brazil",2014-08-31,0.055
"6094","India",2014-08-31,0.12
"6095","Indonesia",2014-08-31,0.088
"6096","Mexico",2014-08-31,0.211
"6097","Philippines",2014-08-31,0.099
"6098","Singapore",2014-08-31,0.121
"6099","Thailand",2014-08-31,0.221
"6100","Venezuela",2014-08-31,0.547
"6101","Argentina",2014-09-07,0.024
"6102","Bolivia",2014-09-07,0.009
"6103","Brazil",2014-09-07,0.053
"6104","India",2014-09-07,0.158
"6105","Indonesia",2014-09-07,0.09
"6106","Mexico",2014-09-07,0.223
"6107","Philippines",2014-09-07,0.1
"6108","Singapore",2014-09-07,0.113
"6109","Thailand",2014-09-07,0.214
"6110","Venezuela",2014-09-07,0.597
"6111","Argentina",2014-09-14,0.022
"6112","Bolivia",2014-09-14,0.01
"6113","Brazil",2014-09-14,0.057
"6114","India",2014-09-14,0.173
"6115","Indonesia",2014-09-14,0.088
"6116","Mexico",2014-09-14,0.236
"6117","Philippines",2014-09-14,0.084
"6118","Singapore",2014-09-14,0.11
"6119","Thailand",2014-09-14,0.182
"6120","Venezuela",2014-09-14,0.664
"6121","Argentina",2014-09-21,0.029
"6122","Bolivia",2014-09-21,0.008
"6123","Brazil",2014-09-21,0.054
"6124","India",2014-09-21,0.175
"6125","Indonesia",2014-09-21,0.09
"6126","Mexico",2014-09-21,0.277
"6127","Philippines",2014-09-21,0.076
"6128","Singapore",2014-09-21,0.104
"6129","Thailand",2014-09-21,0.164
"6130","Venezuela",2014-09-21,0.777
"6131","Argentina",2014-09-28,0.027
"6132","Bolivia",2014-09-28,0.011
"6133","Brazil",2014-09-28,0.057
"6134","India",2014-09-28,0.176
"6135","Indonesia",2014-09-28,0.087
"6136","Mexico",2014-09-28,0.362
"6137","Philippines",2014-09-28,0.076
"6138","Singapore",2014-09-28,0.099
"6139","Thailand",2014-09-28,0.141
"6140","Venezuela",2014-09-28,0.845
"6141","Argentina",2014-10-05,0.031
"6142","Bolivia",2014-10-05,0.009
"6143","Brazil",2014-10-05,0.054
"6144","India",2014-10-05,0.222
"6145","Indonesia",2014-10-05,0.085
"6146","Mexico",2014-10-05,0.444
"6147","Philippines",2014-10-05,0.075
"6148","Singapore",2014-10-05,0.102
"6149","Thailand",2014-10-05,0.127
"6150","Venezuela",2014-10-05,0.98
"6151","Argentina",2014-10-12,0.036
"6152","Bolivia",2014-10-12,0.017
"6153","Brazil",2014-10-12,0.061
"6154","India",2014-10-12,0.27
"6155","Indonesia",2014-10-12,0.088
"6156","Mexico",2014-10-12,0.473
"6157","Philippines",2014-10-12,0.086
"6158","Singapore",2014-10-12,0.099
"6159","Thailand",2014-10-12,0.132
"6160","Venezuela",2014-10-12,0.952
"6161","Argentina",2014-10-19,0.039
"6162","Bolivia",2014-10-19,0.017
"6163","Brazil",2014-10-19,0.064
"6164","India",2014-10-19,0.257
"6165","Indonesia",2014-10-19,0.086
"6166","Mexico",2014-10-19,0.468
"6167","Philippines",2014-10-19,0.096
"6168","Singapore",2014-10-19,0.101
"6169","Thailand",2014-10-19,0.124
"6170","Venezuela",2014-10-19,0.875
"6171","Argentina",2014-10-26,0.039
"6172","Bolivia",2014-10-26,0.019
"6173","Brazil",2014-10-26,0.061
"6174","India",2014-10-26,0.325
"6175","Indonesia",2014-10-26,0.092
"6176","Mexico",2014-10-26,0.451
"6177","Philippines",2014-10-26,0.081
"6178","Singapore",2014-10-26,0.1
"6179","Thailand",2014-10-26,0.131
"6180","Venezuela",2014-10-26,0.798
"6181","Argentina",2014-11-02,0.029
"6182","Bolivia",2014-11-02,0.014
"6183","Brazil",2014-11-02,0.071
"6184","India",2014-11-02,0.396
"6185","Indonesia",2014-11-02,0.087
"6186","Mexico",2014-11-02,0.451
"6187","Philippines",2014-11-02,0.097
"6188","Singapore",2014-11-02,0.09
"6189","Thailand",2014-11-02,0.146
"6190","Venezuela",2014-11-02,0.674
"6191","Argentina",2014-11-09,0.031
"6192","Bolivia",2014-11-09,0.011
"6193","Brazil",2014-11-09,0.064
"6194","India",2014-11-09,0.35
"6195","Indonesia",2014-11-09,0.088
"6196","Mexico",2014-11-09,0.397
"6197","Philippines",2014-11-09,0.083
"6198","Singapore",2014-11-09,0.087
"6199","Thailand",2014-11-09,0.15
"6200","Venezuela",2014-11-09,0.588
"6201","Argentina",2014-11-16,0.034
"6202","Bolivia",2014-11-16,0.018
"6203","Brazil",2014-11-16,0.06
"6204","India",2014-11-16,0.284
"6205","Indonesia",2014-11-16,0.093
"6206","Mexico",2014-11-16,0.325
"6207","Philippines",2014-11-16,0.087
"6208","Singapore",2014-11-16,0.087
"6209","Thailand",2014-11-16,0.153
"6210","Venezuela",2014-11-16,0.51
"6211","Argentina",2014-11-23,0.034
"6212","Bolivia",2014-11-23,0.009
"6213","Brazil",2014-11-23,0.051
"6214","India",2014-11-23,0.198
"6215","Indonesia",2014-11-23,0.093
"6216","Mexico",2014-11-23,0.252
"6217","Philippines",2014-11-23,0.097
"6218","Singapore",2014-11-23,0.116
"6219","Thailand",2014-11-23,0.149
"6220","Venezuela",2014-11-23,0.491
"6221","Argentina",2014-11-30,0.022
"6222","Bolivia",2014-11-30,0.005
"6223","Brazil",2014-11-30,0.052
"6224","India",2014-11-30,0.143
"6225","Indonesia",2014-11-30,0.093
"6226","Mexico",2014-11-30,0.192
"6227","Philippines",2014-11-30,0.085
"6228","Singapore",2014-11-30,0.124
"6229","Thailand",2014-11-30,0.132
"6230","Venezuela",2014-11-30,0.416
"6231","Argentina",2014-12-07,0.024
"6232","Bolivia",2014-12-07,0.001
"6233","Brazil",2014-12-07,0.054
"6234","India",2014-12-07,0.106
"6235","Indonesia",2014-12-07,0.094
"6236","Mexico",2014-12-07,0.167
"6237","Philippines",2014-12-07,0.091
"6238","Singapore",2014-12-07,0.121
"6239","Thailand",2014-12-07,0.135
"6240","Venezuela",2014-12-07,0.284
"6241","Argentina",2014-12-14,0.031
"6242","Bolivia",2014-12-14,0
"6243","Brazil",2014-12-14,0.055
"6244","India",2014-12-14,0.074
"6245","Indonesia",2014-12-14,0.093
"6246","Mexico",2014-12-14,0.135
"6247","Philippines",2014-12-14,0.084
"6248","Singapore",2014-12-14,0.12
"6249","Thailand",2014-12-14,0.123
"6250","Venezuela",2014-12-14,0.185
"6251","Argentina",2014-12-21,0.027
"6252","Bolivia",2014-12-21,0
"6253","Brazil",2014-12-21,0.058
"6254","India",2014-12-21,0.058
"6255","Indonesia",2014-12-21,0.088
"6256","Mexico",2014-12-21,0.122
"6257","Philippines",2014-12-21,0.084
"6258","Singapore",2014-12-21,0.118
"6259","Thailand",2014-12-21,0.108
"6260","Venezuela",2014-12-21,0.181
"6261","Argentina",2014-12-28,0.029
"6262","Bolivia",2014-12-28,0
"6263","Brazil",2014-12-28,0.077
"6264","India",2014-12-28,0.048
"6265","Indonesia",2014-12-28,0.088
"6266","Mexico",2014-12-28,0.115
"6267","Philippines",2014-12-28,0.092
"6268","Singapore",2014-12-28,0.122
"6269","Thailand",2014-12-28,0.087
"6270","Venezuela",2014-12-28,0.179
"6271","Argentina",2015-01-04,0.034
"6272","Bolivia",2015-01-04,0
"6273","Brazil",2015-01-04,0.089
"6274","India",2015-01-04,0.055
"6275","Indonesia",2015-01-04,0.102
"6276","Mexico",2015-01-04,0.108
"6277","Philippines",2015-01-04,0.097
"6278","Singapore",2015-01-04,0.122
"6279","Thailand",2015-01-04,0.111
"6280","Venezuela",2015-01-04,0.177
"6281","Argentina",2015-01-11,0.034
"6282","Bolivia",2015-01-11,0
"6283","Brazil",2015-01-11,0.096
"6284","India",2015-01-11,0.049
"6285","Indonesia",2015-01-11,0.112
"6286","Mexico",2015-01-11,0.099
"6287","Philippines",2015-01-11,0.089
"6288","Singapore",2015-01-11,0.124
"6289","Thailand",2015-01-11,0.107
"6290","Venezuela",2015-01-11,0.189
"6291","Argentina",2015-01-18,0.036
"6292","Bolivia",2015-01-18,0.003
"6293","Brazil",2015-01-18,0.107
"6294","India",2015-01-18,0.049
"6295","Indonesia",2015-01-18,0.128
"6296","Mexico",2015-01-18,0.104
"6297","Philippines",2015-01-18,0.085
"6298","Singapore",2015-01-18,0.123
"6299","Thailand",2015-01-18,0.11
"6300","Venezuela",2015-01-18,0.197
"6301","Argentina",2015-01-25,0.043
"6302","Bolivia",2015-01-25,0.004
"6303","Brazil",2015-01-25,0.146
"6304","India",2015-01-25,0.052
"6305","Indonesia",2015-01-25,0.155
"6306","Mexico",2015-01-25,0.099
"6307","Philippines",2015-01-25,0.068
"6308","Singapore",2015-01-25,0.116
"6309","Thailand",2015-01-25,0.13
"6310","Venezuela",2015-01-25,0.186
"6311","Argentina",2015-02-01,0.039
"6312","Bolivia",2015-02-01,0.008
"6313","Brazil",2015-02-01,0.195
"6314","India",2015-02-01,0.058
"6315","Indonesia",2015-02-01,0.177
"6316","Mexico",2015-02-01,0.093
"6317","Philippines",2015-02-01,0.08
"6318","Singapore",2015-02-01,0.112
"6319","Thailand",2015-02-01,0.117
"6320","Venezuela",2015-02-01,0.189
"6321","Argentina",2015-02-08,0.043
"6322","Bolivia",2015-02-08,0.009
"6323","Brazil",2015-02-08,0.252
"6324","India",2015-02-08,0.05
"6325","Indonesia",2015-02-08,0.157
"6326","Mexico",2015-02-08,0.09
"6327","Philippines",2015-02-08,0.073
"6328","Singapore",2015-02-08,0.11
"6329","Thailand",2015-02-08,0.123
"6330","Venezuela",2015-02-08,0.166
"6331","Argentina",2015-02-15,0.043
"6332","Bolivia",2015-02-15,0.01
"6333","Brazil",2015-02-15,0.294
"6334","India",2015-02-15,0.041
"6335","Indonesia",2015-02-15,0.133
"6336","Mexico",2015-02-15,0.102
"6337","Philippines",2015-02-15,0.066
"6338","Singapore",2015-02-15,0.099
"6339","Thailand",2015-02-15,0.127
"6340","Venezuela",2015-02-15,0.163
"6341","Argentina",2015-02-22,0.034
"6342","Bolivia",2015-02-22,0.019
"6343","Brazil",2015-02-22,0.38
"6344","India",2015-02-22,0.038
"6345","Indonesia",2015-02-22,0.133
"6346","Mexico",2015-02-22,0.1
"6347","Philippines",2015-02-22,0.059
"6348","Singapore",2015-02-22,0.102
"6349","Thailand",2015-02-22,0.125
"6350","Venezuela",2015-02-22,0.162
"6351","Argentina",2015-03-01,0.055
"6352","Bolivia",2015-03-01,0.022
"6353","Brazil",2015-03-01,0.503
"6354","India",2015-03-01,0.027
"6355","Indonesia",2015-03-01,0.119
"6356","Mexico",2015-03-01,0.112
"6357","Philippines",2015-03-01,0.057
"6358","Singapore",2015-03-01,0.101
"6359","Thailand",2015-03-01,0.107
"6360","Venezuela",2015-03-01,0.174
"6361","Argentina",2015-03-08,0.092
"6362","Bolivia",2015-03-08,0.019
"6363","Brazil",2015-03-08,0.612
"6364","India",2015-03-08,0.026
"6365","Indonesia",2015-03-08,0.123
"6366","Mexico",2015-03-08,0.109
"6367","Philippines",2015-03-08,0.054
"6368","Singapore",2015-03-08,0.097
"6369","Thailand",2015-03-08,0.115
"6370","Venezuela",2015-03-08,0.176
"6371","Argentina",2015-03-15,0.135
"6372","Bolivia",2015-03-15,0.025
"6373","Brazil",2015-03-15,0.694
"6374","India",2015-03-15,0.023
"6375","Indonesia",2015-03-15,0.116
"6376","Mexico",2015-03-15,0.109
"6377","Philippines",2015-03-15,0.048
"6378","Singapore",2015-03-15,0.091
"6379","Thailand",2015-03-15,0.107
"6380","Venezuela",2015-03-15,0.163
"6381","Argentina",2015-03-22,0.186
"6382","Bolivia",2015-03-22,0.023
"6383","Brazil",2015-03-22,0.783
"6384","India",2015-03-22,0.019
"6385","Indonesia",2015-03-22,0.11
"6386","Mexico",2015-03-22,0.12
"6387","Philippines",2015-03-22,0.049
"6388","Singapore",2015-03-22,0.088
"6389","Thailand",2015-03-22,0.09
"6390","Venezuela",2015-03-22,0.162
"6391","Argentina",2015-03-29,0.193
"6392","Bolivia",2015-03-29,0.02
"6393","Brazil",2015-03-29,0.753
"6394","India",2015-03-29,0.015
"6395","Indonesia",2015-03-29,0.106
"6396","Mexico",2015-03-29,0.119
"6397","Philippines",2015-03-29,0.053
"6398","Singapore",2015-03-29,0.089
"6399","Thailand",2015-03-29,0.086
"6400","Venezuela",2015-03-29,0.139
"6401","Argentina",2015-04-05,0.183
"6402","Bolivia",2015-04-05,0.026
"6403","Brazil",2015-04-05,0.737
"6404","India",2015-04-05,0.018
"6405","Indonesia",2015-04-05,0.108
"6406","Mexico",2015-04-05,0.139
"6407","Philippines",2015-04-05,0.054
"6408","Singapore",2015-04-05,0.1
"6409","Thailand",2015-04-05,0.088
"6410","Venezuela",2015-04-05,0.158
"6411","Argentina",2015-04-12,0.166
"6412","Bolivia",2015-04-12,0.032
"6413","Brazil",2015-04-12,0.895
"6414","India",2015-04-12,0.02
"6415","Indonesia",2015-04-12,0.11
"6416","Mexico",2015-04-12,0.14
"6417","Philippines",2015-04-12,0.049
"6418","Singapore",2015-04-12,0.095
"6419","Thailand",2015-04-12,0.087
"6420","Venezuela",2015-04-12,0.147
"6421","Argentina",2015-04-19,0.116
"6422","Bolivia",2015-04-19,0.026
"6423","Brazil",2015-04-19,0.801
"6424","India",2015-04-19,0.022
"6425","Indonesia",2015-04-19,0.104
"6426","Mexico",2015-04-19,0.14
"6427","Philippines",2015-04-19,0.045
"6428","Singapore",2015-04-19,0.096
"6429","Thailand",2015-04-19,0.112
"6430","Venezuela",2015-04-19,0.158
"6431","Argentina",2015-04-26,0.101
"6432","Bolivia",2015-04-26,0.031
"6433","Brazil",2015-04-26,0.714
"6434","India",2015-04-26,0.019
"6435","Indonesia",2015-04-26,0.106
"6436","Mexico",2015-04-26,0.133
"6437","Philippines",2015-04-26,0.048
"6438","Singapore",2015-04-26,0.097
"6439","Thailand",2015-04-26,0.11
"6440","Venezuela",2015-04-26,0.143
"6441","Argentina",2015-05-03,0.07
"6442","Bolivia",2015-05-03,0.022
"6443","Brazil",2015-05-03,0.7
"6444","India",2015-05-03,0.02
"6445","Indonesia",2015-05-03,0.103
"6446","Mexico",2015-05-03,0.127
"6447","Philippines",2015-05-03,0.046
"6448","Singapore",2015-05-03,0.099
"6449","Thailand",2015-05-03,0.119
"6450","Venezuela",2015-05-03,0.155
"6451","Argentina",2015-05-10,0.08
"6452","Bolivia",2015-05-10,0.02
"6453","Brazil",2015-05-10,0.537
"6454","India",2015-05-10,0.02
"6455","Indonesia",2015-05-10,0.102
"6456","Mexico",2015-05-10,0.134
"6457","Philippines",2015-05-10,0.047
"6458","Singapore",2015-05-10,0.121
"6459","Thailand",2015-05-10,0.137
"6460","Venezuela",2015-05-10,0.152
"6461","Argentina",2015-05-17,0.07
"6462","Bolivia",2015-05-17,0.02
"6463","Brazil",2015-05-17,0.456
"6464","India",2015-05-17,0.022
"6465","Indonesia",2015-05-17,0.104
"6466","Mexico",2015-05-17,0.138
"6467","Philippines",2015-05-17,0.051
"6468","Singapore",2015-05-17,0.121
"6469","Thailand",2015-05-17,0.178
"6470","Venezuela",2015-05-17,0.149
"6471","Argentina",2015-05-24,0.048
"6472","Bolivia",2015-05-24,0.015
"6473","Brazil",2015-05-24,0.383
"6474","India",2015-05-24,0.023
"6475","Indonesia",2015-05-24,0.101
"6476","Mexico",2015-05-24,0.132
"6477","Philippines",2015-05-24,0.049
"6478","Singapore",2015-05-24,0.13
"6479","Thailand",2015-05-24,0.213
"6480","Venezuela",2015-05-24,0.157
"6481","Argentina",2015-05-31,0.051
