"","country","date","searches"
"16298","Uruguay",2013-09-29,95
"16299","Argentina",2013-10-06,128
"16300","Australia",2013-10-06,317
"16301","Austria",2013-10-06,1090
"16302","Belgium",2013-10-06,60
"16303","Bolivia",2013-10-06,183
"16304","Brazil",2013-10-06,152
"16305","Bulgaria",2013-10-06,332
"16306","Canada",2013-10-06,1585
"16307","Chile",2013-10-06,16
"16308","France",2013-10-06,30
"16309","Germany",2013-10-06,914
"16310","Hungary",2013-10-06,53
"16311","Japan",2013-10-06,11
"16312","Mexico",2013-10-06,1277
"16313","Netherlands",2013-10-06,32
"16314","New.Zealand",2013-10-06,54
"16315","Norway",2013-10-06,39
"16316","Paraguay",2013-10-06,271
"16317","Peru",2013-10-06,135
"16318","Poland",2013-10-06,40
"16319","Romania",2013-10-06,687
"16320","Russia",2013-10-06,653
"16321","South.Africa",2013-10-06,2756
"16322","Spain",2013-10-06,28
"16323","Sweden",2013-10-06,3
"16324","Switzerland",2013-10-06,41
"16325","Ukraine",2013-10-06,525
"16326","United.States",2013-10-06,1405
"16327","Uruguay",2013-10-06,94
"16328","Argentina",2013-10-13,113
"16329","Australia",2013-10-13,288
"16330","Austria",2013-10-13,1015
"16331","Belgium",2013-10-13,66
"16332","Bolivia",2013-10-13,198
"16333","Brazil",2013-10-13,151
"16334","Bulgaria",2013-10-13,365
"16335","Canada",2013-10-13,1632
"16336","Chile",2013-10-13,14
"16337","France",2013-10-13,31
"16338","Germany",2013-10-13,888
"16339","Hungary",2013-10-13,52
"16340","Japan",2013-10-13,13
"16341","Mexico",2013-10-13,1266
"16342","Netherlands",2013-10-13,31
"16343","New.Zealand",2013-10-13,44
"16344","Norway",2013-10-13,36
"16345","Paraguay",2013-10-13,269
"16346","Peru",2013-10-13,137
"16347","Poland",2013-10-13,35
"16348","Romania",2013-10-13,695
"16349","Russia",2013-10-13,614
"16350","South.Africa",2013-10-13,2529
"16351","Spain",2013-10-13,35
"16352","Sweden",2013-10-13,3
"16353","Switzerland",2013-10-13,41
"16354","Ukraine",2013-10-13,444
"16355","United.States",2013-10-13,1354
"16356","Uruguay",2013-10-13,95
"16357","Argentina",2013-10-20,106
"16358","Australia",2013-10-20,269
"16359","Austria",2013-10-20,927
"16360","Belgium",2013-10-20,60
"16361","Bolivia",2013-10-20,216
"16362","Brazil",2013-10-20,149
"16363","Bulgaria",2013-10-20,363
"16364","Canada",2013-10-20,1849
"16365","Chile",2013-10-20,15
"16366","France",2013-10-20,20
"16367","Germany",2013-10-20,783
"16368","Hungary",2013-10-20,49
"16369","Japan",2013-10-20,19
"16370","Mexico",2013-10-20,1312
"16371","Netherlands",2013-10-20,32
"16372","New.Zealand",2013-10-20,39
"16373","Norway",2013-10-20,49
"16374","Paraguay",2013-10-20,242
"16375","Peru",2013-10-20,135
"16376","Poland",2013-10-20,30
"16377","Romania",2013-10-20,674
"16378","Russia",2013-10-20,546
"16379","South.Africa",2013-10-20,2356
"16380","Spain",2013-10-20,29
"16381","Sweden",2013-10-20,4
"16382","Switzerland",2013-10-20,35
"16383","Ukraine",2013-10-20,429
"16384","United.States",2013-10-20,1445
"16385","Uruguay",2013-10-20,90
"16386","Argentina",2013-10-27,98
"16387","Australia",2013-10-27,270
"16388","Austria",2013-10-27,813
"16389","Belgium",2013-10-27,50
"16390","Bolivia",2013-10-27,196
"16391","Brazil",2013-10-27,146
"16392","Bulgaria",2013-10-27,413
"16393","Canada",2013-10-27,1968
"16394","Chile",2013-10-27,12
"16395","France",2013-10-27,19
"16396","Germany",2013-10-27,688
"16397","Hungary",2013-10-27,46
"16398","Japan",2013-10-27,36
"16399","Mexico",2013-10-27,1279
"16400","Netherlands",2013-10-27,30
"16401","New.Zealand",2013-10-27,35
"16402","Norway",2013-10-27,52
"16403","Paraguay",2013-10-27,210
"16404","Peru",2013-10-27,126
"16405","Poland",2013-10-27,26
"16406","Romania",2013-10-27,662
"16407","Russia",2013-10-27,498
"16408","South.Africa",2013-10-27,2362
"16409","Spain",2013-10-27,28
"16410","Sweden",2013-10-27,2
"16411","Switzerland",2013-10-27,32
"16412","Ukraine",2013-10-27,397
"16413","United.States",2013-10-27,1460
"16414","Uruguay",2013-10-27,91
"16415","Argentina",2013-11-03,99
"16416","Australia",2013-11-03,261
"16417","Austria",2013-11-03,876
"16418","Belgium",2013-11-03,67
"16419","Bolivia",2013-11-03,178
"16420","Brazil",2013-11-03,143
"16421","Bulgaria",2013-11-03,443
"16422","Canada",2013-11-03,2031
"16423","Chile",2013-11-03,12
"16424","France",2013-11-03,21
"16425","Germany",2013-11-03,737
"16426","Hungary",2013-11-03,43
"16427","Japan",2013-11-03,48
"16428","Mexico",2013-11-03,1389
"16429","Netherlands",2013-11-03,35
"16430","New.Zealand",2013-11-03,31
"16431","Norway",2013-11-03,43
"16432","Paraguay",2013-11-03,214
"16433","Peru",2013-11-03,125
"16434","Poland",2013-11-03,25
"16435","Romania",2013-11-03,646
"16436","Russia",2013-11-03,523
"16437","South.Africa",2013-11-03,2454
"16438","Spain",2013-11-03,27
"16439","Sweden",2013-11-03,4
"16440","Switzerland",2013-11-03,40
"16441","Ukraine",2013-11-03,383
"16442","United.States",2013-11-03,1560
"16443","Uruguay",2013-11-03,89
"16444","Argentina",2013-11-10,98
"16445","Australia",2013-11-10,235
"16446","Austria",2013-11-10,871
"16447","Belgium",2013-11-10,70
"16448","Bolivia",2013-11-10,150
"16449","Brazil",2013-11-10,143
"16450","Bulgaria",2013-11-10,401
"16451","Canada",2013-11-10,2130
"16452","Chile",2013-11-10,9
"16453","France",2013-11-10,25
"16454","Germany",2013-11-10,736
"16455","Hungary",2013-11-10,54
"16456","Japan",2013-11-10,67
"16457","Mexico",2013-11-10,1372
"16458","Netherlands",2013-11-10,35
"16459","New.Zealand",2013-11-10,30
"16460","Norway",2013-11-10,55
"16461","Paraguay",2013-11-10,205
"16462","Peru",2013-11-10,135
"16463","Poland",2013-11-10,24
"16464","Romania",2013-11-10,624
"16465","Russia",2013-11-10,474
"16466","South.Africa",2013-11-10,2365
"16467","Spain",2013-11-10,23
"16468","Sweden",2013-11-10,4
"16469","Switzerland",2013-11-10,40
"16470","Ukraine",2013-11-10,373
"16471","United.States",2013-11-10,1628
"16472","Uruguay",2013-11-10,84
"16473","Argentina",2013-11-17,93
"16474","Australia",2013-11-17,205
"16475","Austria",2013-11-17,919
"16476","Belgium",2013-11-17,107
"16477","Bolivia",2013-11-17,164
"16478","Brazil",2013-11-17,141
"16479","Bulgaria",2013-11-17,411
"16480","Canada",2013-11-17,2137
"16481","Chile",2013-11-17,7
"16482","France",2013-11-17,35
"16483","Germany",2013-11-17,772
"16484","Hungary",2013-11-17,60
"16485","Japan",2013-11-17,81
"16486","Mexico",2013-11-17,1368
"16487","Netherlands",2013-11-17,42
"16488","New.Zealand",2013-11-17,23
"16489","Norway",2013-11-17,53
"16490","Paraguay",2013-11-17,208
"16491","Peru",2013-11-17,123
"16492","Poland",2013-11-17,26
"16493","Romania",2013-11-17,628
"16494","Russia",2013-11-17,477
"16495","South.Africa",2013-11-17,2130
"16496","Spain",2013-11-17,25
"16497","Sweden",2013-11-17,4
"16498","Switzerland",2013-11-17,43
"16499","Ukraine",2013-11-17,397
"16500","United.States",2013-11-17,1661
"16501","Uruguay",2013-11-17,73
"16502","Argentina",2013-11-24,88
"16503","Australia",2013-11-24,198
"16504","Austria",2013-11-24,920
"16505","Belgium",2013-11-24,121
"16506","Bolivia",2013-11-24,153
"16507","Brazil",2013-11-24,125
"16508","Bulgaria",2013-11-24,371
"16509","Canada",2013-11-24,2154
"16510","Chile",2013-11-24,6
"16511","France",2013-11-24,45
"16512","Germany",2013-11-24,784
"16513","Hungary",2013-11-24,61
"16514","Japan",2013-11-24,106
"16515","Mexico",2013-11-24,1376
"16516","Netherlands",2013-11-24,43
"16517","New.Zealand",2013-11-24,21
"16518","Norway",2013-11-24,54
"16519","Paraguay",2013-11-24,202
"16520","Peru",2013-11-24,125
"16521","Poland",2013-11-24,27
"16522","Romania",2013-11-24,677
"16523","Russia",2013-11-24,502
"16524","South.Africa",2013-11-24,1929
"16525","Spain",2013-11-24,27
"16526","Sweden",2013-11-24,4
"16527","Switzerland",2013-11-24,52
"16528","Ukraine",2013-11-24,417
"16529","United.States",2013-11-24,1708
"16530","Uruguay",2013-11-24,71
"16531","Argentina",2013-12-01,81
"16532","Australia",2013-12-01,185
"16533","Austria",2013-12-01,922
"16534","Belgium",2013-12-01,115
"16535","Bolivia",2013-12-01,143
"16536","Brazil",2013-12-01,116
"16537","Bulgaria",2013-12-01,367
"16538","Canada",2013-12-01,2354
"16539","Chile",2013-12-01,6
"16540","France",2013-12-01,55
"16541","Germany",2013-12-01,773
"16542","Hungary",2013-12-01,52
"16543","Japan",2013-12-01,142
"16544","Mexico",2013-12-01,1486
"16545","Netherlands",2013-12-01,41
"16546","New.Zealand",2013-12-01,20
"16547","Norway",2013-12-01,55
"16548","Paraguay",2013-12-01,167
"16549","Peru",2013-12-01,121
"16550","Poland",2013-12-01,29
"16551","Romania",2013-12-01,670
"16552","Russia",2013-12-01,557
"16553","South.Africa",2013-12-01,1973
"16554","Spain",2013-12-01,32
"16555","Sweden",2013-12-01,4
"16556","Switzerland",2013-12-01,45
"16557","Ukraine",2013-12-01,435
"16558","United.States",2013-12-01,2043
"16559","Uruguay",2013-12-01,74
"16560","Argentina",2013-12-08,75
"16561","Australia",2013-12-08,171
"16562","Austria",2013-12-08,1090
"16563","Belgium",2013-12-08,124
"16564","Bolivia",2013-12-08,129
"16565","Brazil",2013-12-08,114
"16566","Bulgaria",2013-12-08,443
"16567","Canada",2013-12-08,2897
"16568","Chile",2013-12-08,7
"16569","France",2013-12-08,68
"16570","Germany",2013-12-08,827
"16571","Hungary",2013-12-08,69
"16572","Japan",2013-12-08,167
"16573","Mexico",2013-12-08,1633
"16574","Netherlands",2013-12-08,45
"16575","New.Zealand",2013-12-08,18
"16576","Norway",2013-12-08,73
"16577","Paraguay",2013-12-08,164
"16578","Peru",2013-12-08,115
"16579","Poland",2013-12-08,27
"16580","Romania",2013-12-08,692
"16581","Russia",2013-12-08,591
"16582","South.Africa",2013-12-08,2001
"16583","Spain",2013-12-08,38
"16584","Sweden",2013-12-08,5
"16585","Switzerland",2013-12-08,54
"16586","Ukraine",2013-12-08,426
"16587","United.States",2013-12-08,2238
"16588","Uruguay",2013-12-08,73
"16589","Argentina",2013-12-15,69
"16590","Australia",2013-12-15,149
"16591","Austria",2013-12-15,1074
"16592","Belgium",2013-12-15,102
"16593","Bolivia",2013-12-15,109
"16594","Brazil",2013-12-15,114
"16595","Bulgaria",2013-12-15,477
"16596","Canada",2013-12-15,3745
"16597","Chile",2013-12-15,5
"16598","France",2013-12-15,80
"16599","Germany",2013-12-15,820
"16600","Hungary",2013-12-15,59
"16601","Japan",2013-12-15,214
"16602","Mexico",2013-12-15,1851
"16603","Netherlands",2013-12-15,41
"16604","New.Zealand",2013-12-15,18
"16605","Norway",2013-12-15,96
"16606","Paraguay",2013-12-15,176
"16607","Peru",2013-12-15,102
"16608","Poland",2013-12-15,28
"16609","Romania",2013-12-15,702
"16610","Russia",2013-12-15,601
"16611","South.Africa",2013-12-15,2226
"16612","Spain",2013-12-15,44
"16613","Sweden",2013-12-15,5
"16614","Switzerland",2013-12-15,57
"16615","Ukraine",2013-12-15,442
"16616","United.States",2013-12-15,3196
"16617","Uruguay",2013-12-15,71
"16618","Argentina",2013-12-22,67
"16619","Australia",2013-12-22,135
"16620","Austria",2013-12-22,1003
"16621","Belgium",2013-12-22,90
"16622","Bolivia",2013-12-22,96
"16623","Brazil",2013-12-22,112
"16624","Bulgaria",2013-12-22,618
"16625","Canada",2013-12-22,4946
"16626","Chile",2013-12-22,4
"16627","France",2013-12-22,107
"16628","Germany",2013-12-22,744
"16629","Hungary",2013-12-22,67
"16630","Japan",2013-12-22,299
"16631","Mexico",2013-12-22,1992
"16632","Netherlands",2013-12-22,34
"16633","New.Zealand",2013-12-22,16
"16634","Norway",2013-12-22,83
"16635","Paraguay",2013-12-22,178
"16636","Peru",2013-12-22,105
"16637","Poland",2013-12-22,32
"16638","Romania",2013-12-22,719
"16639","Russia",2013-12-22,611
"16640","South.Africa",2013-12-22,2280
"16641","Spain",2013-12-22,111
"16642","Sweden",2013-12-22,5
"16643","Switzerland",2013-12-22,71
"16644","Ukraine",2013-12-22,490
"16645","United.States",2013-12-22,4625
"16646","Uruguay",2013-12-22,67
"16647","Argentina",2013-12-29,69
"16648","Australia",2013-12-29,148
"16649","Austria",2013-12-29,1074
"16650","Belgium",2013-12-29,107
"16651","Bolivia",2013-12-29,101
"16652","Brazil",2013-12-29,107
"16653","Bulgaria",2013-12-29,790
"16654","Canada",2013-12-29,5706
"16655","Chile",2013-12-29,4
"16656","France",2013-12-29,114
"16657","Germany",2013-12-29,827
"16658","Hungary",2013-12-29,69
"16659","Japan",2013-12-29,357
"16660","Mexico",2013-12-29,1914
"16661","Netherlands",2013-12-29,40
"16662","New.Zealand",2013-12-29,20
"16663","Norway",2013-12-29,113
"16664","Paraguay",2013-12-29,170
"16665","Peru",2013-12-29,102
"16666","Poland",2013-12-29,38
"16667","Romania",2013-12-29,754
"16668","Russia",2013-12-29,596
"16669","South.Africa",2013-12-29,2422
"16670","Spain",2013-12-29,265
"16671","Sweden",2013-12-29,5
"16672","Switzerland",2013-12-29,72
"16673","Ukraine",2013-12-29,475
"16674","United.States",2013-12-29,5008
"16675","Uruguay",2013-12-29,62
"16676","Argentina",2014-01-05,70
"16677","Australia",2014-01-05,154
"16678","Austria",2014-01-05,1095
"16679","Belgium",2014-01-05,124
"16680","Bolivia",2014-01-05,123
"16681","Brazil",2014-01-05,110
"16682","Bulgaria",2014-01-05,999
"16683","Canada",2014-01-05,5766
"16684","Chile",2014-01-05,3
"16685","France",2014-01-05,78
"16686","Germany",2014-01-05,798
"16687","Hungary",2014-01-05,60
"16688","Japan",2014-01-05,469
"16689","Mexico",2014-01-05,1734
"16690","Netherlands",2014-01-05,34
"16691","New.Zealand",2014-01-05,19
"16692","Norway",2014-01-05,123
"16693","Paraguay",2014-01-05,159
"16694","Peru",2014-01-05,105
"16695","Poland",2014-01-05,33
"16696","Romania",2014-01-05,758
"16697","Russia",2014-01-05,606
"16698","South.Africa",2014-01-05,2136
"16699","Spain",2014-01-05,294
"16700","Sweden",2014-01-05,5
"16701","Switzerland",2014-01-05,84
"16702","Ukraine",2014-01-05,427
"16703","United.States",2014-01-05,4691
"16704","Uruguay",2014-01-05,61
"16705","Argentina",2014-01-12,76
"16706","Australia",2014-01-12,125
"16707","Austria",2014-01-12,1042
"16708","Belgium",2014-01-12,86
"16709","Bolivia",2014-01-12,132
"16710","Brazil",2014-01-12,100
"16711","Bulgaria",2014-01-12,1516
"16712","Canada",2014-01-12,5838
"16713","Chile",2014-01-12,3
"16714","France",2014-01-12,70
"16715","Germany",2014-01-12,717
"16716","Hungary",2014-01-12,76
"16717","Japan",2014-01-12,791
"16718","Mexico",2014-01-12,1786
"16719","Netherlands",2014-01-12,35
"16720","New.Zealand",2014-01-12,19
"16721","Norway",2014-01-12,95
"16722","Paraguay",2014-01-12,166
"16723","Peru",2014-01-12,92
"16724","Poland",2014-01-12,28
"16725","Romania",2014-01-12,714
"16726","Russia",2014-01-12,539
"16727","South.Africa",2014-01-12,2013
"16728","Spain",2014-01-12,349
"16729","Sweden",2014-01-12,6
"16730","Switzerland",2014-01-12,87
"16731","Ukraine",2014-01-12,402
"16732","United.States",2014-01-12,4486
"16733","Uruguay",2014-01-12,59
"16734","Argentina",2014-01-19,72
"16735","Australia",2014-01-19,120
"16736","Austria",2014-01-19,1128
"16737","Belgium",2014-01-19,105
"16738","Bolivia",2014-01-19,127
"16739","Brazil",2014-01-19,98
"16740","Bulgaria",2014-01-19,2008
"16741","Canada",2014-01-19,4830
"16742","Chile",2014-01-19,3
"16743","France",2014-01-19,119
"16744","Germany",2014-01-19,808
"16745","Hungary",2014-01-19,87
"16746","Japan",2014-01-19,1444
"16747","Mexico",2014-01-19,1995
"16748","Netherlands",2014-01-19,41
"16749","New.Zealand",2014-01-19,13
"16750","Norway",2014-01-19,134
"16751","Paraguay",2014-01-19,159
"16752","Peru",2014-01-19,90
"16753","Poland",2014-01-19,32
"16754","Romania",2014-01-19,708
"16755","Russia",2014-01-19,592
"16756","South.Africa",2014-01-19,1846
"16757","Spain",2014-01-19,387
"16758","Sweden",2014-01-19,7
"16759","Switzerland",2014-01-19,122
"16760","Ukraine",2014-01-19,395
"16761","United.States",2014-01-19,4022
"16762","Uruguay",2014-01-19,59
"16763","Argentina",2014-01-26,80
"16764","Australia",2014-01-26,116
"16765","Austria",2014-01-26,1242
"16766","Belgium",2014-01-26,154
"16767","Bolivia",2014-01-26,124
"16768","Brazil",2014-01-26,105
"16769","Bulgaria",2014-01-26,1407
"16770","Canada",2014-01-26,4049
"16771","Chile",2014-01-26,3
"16772","France",2014-01-26,178
"16773","Germany",2014-01-26,916
"16774","Hungary",2014-01-26,106
"16775","Japan",2014-01-26,3598
"16776","Mexico",2014-01-26,2087
"16777","Netherlands",2014-01-26,43
"16778","New.Zealand",2014-01-26,10
"16779","Norway",2014-01-26,145
"16780","Paraguay",2014-01-26,149
"16781","Peru",2014-01-26,87
"16782","Poland",2014-01-26,41
"16783","Romania",2014-01-26,687
"16784","Russia",2014-01-26,726
"16785","South.Africa",2014-01-26,1863
"16786","Spain",2014-01-26,363
"16787","Sweden",2014-01-26,12
"16788","Switzerland",2014-01-26,171
"16789","Ukraine",2014-01-26,456
"16790","United.States",2014-01-26,3472
"16791","Uruguay",2014-01-26,56
"16792","Argentina",2014-02-02,76
"16793","Australia",2014-02-02,113
"16794","Austria",2014-02-02,1401
"16795","Belgium",2014-02-02,230
"16796","Bolivia",2014-02-02,130
"16797","Brazil",2014-02-02,105
"16798","Bulgaria",2014-02-02,1206
"16799","Canada",2014-02-02,3729
"16800","Chile",2014-02-02,2
"16801","France",2014-02-02,286
"16802","Germany",2014-02-02,1077
"16803","Hungary",2014-02-02,124
"16804","Japan",2014-02-02,3099
"16805","Mexico",2014-02-02,1956
"16806","Netherlands",2014-02-02,52
"16807","New.Zealand",2014-02-02,12
"16808","Norway",2014-02-02,198
"16809","Paraguay",2014-02-02,145
"16810","Peru",2014-02-02,93
"16811","Poland",2014-02-02,51
"16812","Romania",2014-02-02,732
"16813","Russia",2014-02-02,792
"16814","South.Africa",2014-02-02,2199
"16815","Spain",2014-02-02,204
"16816","Sweden",2014-02-02,15
"16817","Switzerland",2014-02-02,257
"16818","Ukraine",2014-02-02,535
"16819","United.States",2014-02-02,2910
"16820","Uruguay",2014-02-02,60
"16821","Argentina",2014-02-09,70
"16822","Australia",2014-02-09,132
"16823","Austria",2014-02-09,1523
"16824","Belgium",2014-02-09,388
"16825","Bolivia",2014-02-09,143
"16826","Brazil",2014-02-09,113
"16827","Bulgaria",2014-02-09,1005
"16828","Canada",2014-02-09,3438
"16829","Chile",2014-02-09,3
"16830","France",2014-02-09,371
"16831","Germany",2014-02-09,1149
"16832","Hungary",2014-02-09,218
"16833","Japan",2014-02-09,2246
"16834","Mexico",2014-02-09,1773
"16835","Netherlands",2014-02-09,48
"16836","New.Zealand",2014-02-09,16
"16837","Norway",2014-02-09,228
"16838","Paraguay",2014-02-09,130
"16839","Peru",2014-02-09,91
"16840","Poland",2014-02-09,54
"16841","Romania",2014-02-09,740
"16842","Russia",2014-02-09,802
"16843","South.Africa",2014-02-09,2416
"16844","Spain",2014-02-09,107
"16845","Sweden",2014-02-09,18
"16846","Switzerland",2014-02-09,251
"16847","Ukraine",2014-02-09,610
"16848","United.States",2014-02-09,2496
"16849","Uruguay",2014-02-09,58
"16850","Argentina",2014-02-16,71
"16851","Australia",2014-02-16,145
"16852","Austria",2014-02-16,1528
"16853","Belgium",2014-02-16,527
"16854","Bolivia",2014-02-16,150
"16855","Brazil",2014-02-16,123
"16856","Bulgaria",2014-02-16,889
"16857","Canada",2014-02-16,2999
"16858","Chile",2014-02-16,3
"16859","France",2014-02-16,341
"16860","Germany",2014-02-16,1187
"16861","Hungary",2014-02-16,293
"16862","Japan",2014-02-16,3117
"16863","Mexico",2014-02-16,1764
"16864","Netherlands",2014-02-16,44
"16865","New.Zealand",2014-02-16,16
"16866","Norway",2014-02-16,134
"16867","Paraguay",2014-02-16,132
"16868","Peru",2014-02-16,95
"16869","Poland",2014-02-16,54
"16870","Romania",2014-02-16,791
"16871","Russia",2014-02-16,881
"16872","South.Africa",2014-02-16,2615
"16873","Spain",2014-02-16,78
"16874","Sweden",2014-02-16,19
"16875","Switzerland",2014-02-16,257
"16876","Ukraine",2014-02-16,583
"16877","United.States",2014-02-16,2228
"16878","Uruguay",2014-02-16,60
